hru;band;precip;pet;z;is_channel;edges;area;geom;sf_type;sf_param;rz_type;rz_param;uz_type;uz_param;sz_type;sz_param;uid;name;s_sf;s_rz;s_uz;s_sz
51;2;precip;precip;416.342926025391;FALSE;{"hru":[4245,103,4377,158,4514,4583,4643],"width":[0.0664665916260442,0.0070628677210192,0.115559387207031,0.0959724426269531,0.187159520851077,0.272509765625,0.25994773514401],slope:[14.1421356237309,14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350894 513244, 350894 513284, 350934 513284, 350934 513244, 350894 513244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
52;2;precip;precip;499.160278320312;FALSE;{"hru":[105,215,106,159,334],"width":[0.0150957198724075,0.0580184936523438,0.0139978787623957,0.0379417419433594,0.0946312062847097],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349774 513124, 349774 513164, 349814 513164, 349814 513124, 349774 513124));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
53;2;precip;precip;497.588470458984;FALSE;{"hru":[107,160],"width":[0.0110366821289062,0.0177321569754186],slope:[20,14.1421356237309]};1600;POLYGON ((349494 512884, 349494 512924, 349534 512924, 349534 512884, 349494 512884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
54;2;precip;precip;497.405151367188;FALSE;{"hru":[279,160,217,335],"width":[0.0443878173828125,0.0144915026521553,0.0440078735351562,0.0567138783155809],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349574 512884, 349574 512924, 349614 512924, 349614 512884, 349574 512884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
55;2;precip;precip;264.130004882812;FALSE;{"hru":9459,"width":40.000000,slope:0.025000};1592;POLYGON ((351174 512884, 351174 512924, 351214 512924, 351214 512884, 351174 512884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
56;2;precip;precip;410.608978271484;FALSE;{"hru":[219,161,283,108],"width":[0.157749247655303,0.139754486083984,0.105805448501748,0.00729217529296875],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352054 512724, 352054 512764, 352094 512764, 352094 512724, 352054 512724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
57;2;precip;precip;409.450927734375;FALSE;{"hru":[163,222,3067],"width":[0.0235423529237364,0.0550910949707031,0.0591032337338817],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((352134 512684, 352134 512724, 352174 512724, 352174 512684, 352134 512684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
58;2;precip;precip;501.704345703125;FALSE;{"hru":[162,220,109,997],"width":[0.03056640625,0.0473021161508314,0.00406723022460938,0.0139811548929066],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349494 512644, 349494 512684, 349534 512684, 349534 512644, 349494 512644));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
59;2;precip;precip;449.621490478516;FALSE;{"hru":[1269,1157],"width":[0.0440798041360401,0.0228157043457031],slope:[14.1421356237309,20]};1600;POLYGON ((352414 512324, 352414 512364, 352454 512364, 352454 512324, 352414 512324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
60;2;precip;precip;515.653564453125;FALSE;{"hru":[110,167,286],"width":[0.009332275390625,0.0125381469726563,0.0280971797010481],slope:[20,20,14.1421356237309]};1600;POLYGON ((349294 512284, 349294 512324, 349334 512324, 349334 512284, 349294 512284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
61;2;precip;precip;455.146118164062;FALSE;{"hru":[1901,165,1818,111,1742,1666,1819],"width":[0.091136457041144,0.0386238098144531,0.0711097717285156,0.0202392578125,0.0413284578652489,0.0313430786132812,0.0815045871747311],slope:[14.1421356237309,20,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351214 512244, 351214 512284, 351254 512284, 351254 512244, 351214 512244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
62;2;precip;precip;469.735504150391;FALSE;{"hru":[402,112,463,528,403,289],"width":[0.0844350406929542,0.0292556762695312,0.165946960449219,0.185056629132735,0.115830993652344,0.0485305113387905],slope:[14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((352094 512004, 352094 512044, 352134 512044, 352134 512004, 352094 512004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
63;2;precip;precip;289.523132324219;FALSE;{"hru":[343,169,227,113,405,170,229],"width":[0.325720016446425,0.184188842773438,0.415786743164062,0.00257644653320312,0.287668897521383,0.0853240966796875,0.0911073251394532],slope:[14.1421356237309,20,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350454 511924, 350454 511964, 350494 511964, 350494 511924, 350454 511924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
64;2;precip;precip;469.753723144531;FALSE;{"hru":[228,171,231,115],"width":[0.0406114893958604,0.0342376708984375,0.0380548952826684,0.00927734375],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352214 511884, 352214 511924, 352254 511924, 352254 511884, 352214 511884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
65;2;precip;precip;470.113342285156;FALSE;{"hru":[116,174,232,295],"width":[0.002716064453125,0.0159421634604215,0.0355377197265625,0.0347813327000878],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((352294 511844, 352294 511884, 352334 511884, 352334 511844, 352294 511844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
66;2;precip;precip;281.712493896484;FALSE;{"hru":[8751,114,290,172,173,296,233],"width":[0.10916586730974,0.0158119201660156,0.100083187738164,0.0401283264160156,0.0184577941894531,0.0850360210352407,0.06602783203125],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,20]};1600;POLYGON ((350294 511804, 350294 511844, 350334 511844, 350334 511804, 350294 511804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
67;2;precip;precip;502.047546386719;FALSE;{"hru":[408,347,466,292,293,532,234],"width":[0.1686008810351,0.207624816894531,0.211857439208546,0.130421447753906,0.0494438171386719,0.135435289919525,0.0235252380371094],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,20]};1600;POLYGON ((351214 511804, 351214 511844, 351254 511844, 351254 511804, 351214 511804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
68;2;precip;precip;503.767730712891;FALSE;{"hru":[293,409,530,351,176,117,298],"width":[0.0653709084346761,0.229603576660156,0.221939235112182,0.163510131835937,0.0341425887815355,0.00649261474609375,0.0470852453271337],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351294 511764, 351294 511804, 351334 511804, 351334 511764, 351294 511764));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
69;2;precip;precip;282.286926269531;FALSE;{"hru":[233,470,352,472,9526,118,353],"width":[0.0568433534342064,0.142854753696426,0.176325988769531,0.150370788574219,0.146526256006053,0.112479400634766,0.0723614858811295],slope:[14.1421356237309,14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350334 511724, 350334 511764, 350374 511764, 350374 511724, 350334 511724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
70;2;precip;precip;462.414978027344;FALSE;{"hru":[3886,235,3887,177,3815,120,3743],"width":[0.101343412226118,0.141439819335937,0.179162813836972,0.0485145568847656,0.152631378173828,0.00758939987009609,0.105865330744113],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((351814 511724, 351814 511764, 351854 511764, 351854 511724, 351814 511724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
71;2;precip;precip;282.255584716797;FALSE;{"hru":[175,5504,5550,119,5456,179,121],"width":[0.0154226445469368,0.0918495178222656,0.0768424039448925,0.0144805908203125,0.064306640625,0.0144979764080866,0.00251451469963875],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((350494 511684, 350494 511724, 350534 511724, 350534 511684, 350494 511684));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
72;2;precip;precip;500.704650878906;FALSE;{"hru":[415,475,534,357,180,123,124],"width":[0.0546778820751954,0.0930938720703125,0.0731415734708479,0.0566146850585938,0.0389068603515625,0.0301450444939742,0.0213504470613394],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((351414 511604, 351414 511644, 351454 511644, 351454 511604, 351414 511604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
73;2;precip;precip;499.801483154297;FALSE;{"hru":[534,587,742,180,640,124,240],"width":[0.0571756729053451,0.128279113769531,0.236119457999976,0.0163276672363281,0.191571807861328,0.00538454649583659,0.0844048298319416],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((351494 511604, 351494 511644, 351534 511644, 351534 511604, 351494 511604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
74;2;precip;precip;477.492950439453;FALSE;{"hru":[238,122,301,181,239,125,182],"width":[0.0865147347858757,0.0465522766113281,0.0788104257479996,0.0541778564453125,0.0627388000488281,0.0183973353973569,0.0100995987324473],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((352174 511604, 352174 511644, 352214 511644, 352214 511604, 352174 511604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
75;2;precip;precip;477.544616699219;FALSE;{"hru":[125,182,1678,126,1756,1607,1410],"width":[0.0193106744633274,0.0110129377984178,0.08309326171875,0.00700759887695312,0.0929145820036004,0.0494071960449219,0.0160635463841329],slope:[14.1421356237309,14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((352174 511524, 352174 511564, 352214 511564, 352214 511524, 352174 511524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
76;2;precip;precip;501.197570800781;FALSE;{"hru":[184,302,1409,127,1348,1169,1286],"width":[0.0339230205595332,0.0609855651855469,0.0796040003292415,0.0128623962402344,0.107249450683594,0.0237565263491293,0.0407005035399154],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((351414 511444, 351414 511484, 351454 511484, 351454 511444, 351414 511444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
77;2;precip;precip;510.268920898438;FALSE;{"hru":[417,128,360,303],"width":[0.156655722382578,0.0821327209472656,0.133263397216797,0.0723517752472325],slope:[14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((352614 511364, 352614 511404, 352654 511404, 352654 511364, 352614 511364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
78;2;precip;precip;509.374755859375;FALSE;{"hru":[303,242,187,129],"width":[0.0565450211817068,0.0734367370605469,0.0503663606249674,0.0183555603027344],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352614 511284, 352614 511324, 352654 511324, 352654 511284, 352614 511284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
79;2;precip;precip;653.689453125;FALSE;{"hru":[305,244,132,191,306],"width":[0.0764701629788442,0.0609344482421875,0.0017479141014438,0.00869903564453125,0.0535444353075617],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349054 511164, 349054 511204, 349094 511204, 349094 511164, 349054 511164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
80;2;precip;precip;515.043762207031;FALSE;{"hru":[130,243,189,190,696,133,647],"width":[0.0164088133671341,0.0774989506922558,0.0735397338867188,0.0797500610351562,0.0817932087933337,0.056085205078125,0.0580215770136981],slope:[14.1421356237309,14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351454 511164, 351454 511204, 351494 511204, 351494 511164, 351454 511164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
81;2;precip;precip;490.416870117188;FALSE;{"hru":[540,188,131,245,192,134],"width":[0.147059458173788,0.101921081542969,0.0494805350217048,0.106556701660156,0.0335286609273864,0.00203781127929688],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352334 511164, 352334 511204, 352374 511204, 352374 511164, 352334 511164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
82;2;precip;precip;489.504486083984;FALSE;{"hru":[131,748,694,646],"width":[0.0333517115985983,0.064093017578125,0.0195858090904065,0.019781494140625],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352414 511164, 352414 511204, 352454 511204, 352454 511164, 352414 511164));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
83;2;precip;precip;484.890075683594;FALSE;{"hru":[3165,2940,597,2863,2786,2708],"width":[0.11306522629901,0.105976104736328,0.0320375391445498,0.0493362426757813,0.0203265146648764,0.0185798645019531],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352094 511044, 352094 511084, 352134 511084, 352134 511044, 352094 511044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
84;2;precip;precip;486.1025390625;FALSE;{"hru":[597,543,486,426],"width":[0.0534710660736739,0.0495292663574219,0.0325964400732831,0.0187385559082031],slope:[14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((352174 511044, 352174 511084, 352214 511084, 352214 511044, 352174 511044));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
85;2;precip;precip;522.67529296875;FALSE;{"hru":[308,248,309,193,135,136],"width":[0.0992890736772608,0.108798217773437,0.0948977092372138,0.054266357421875,0.0417938232421875,0.00421980990786833],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((351494 510924, 351494 510964, 351534 510964, 351534 510924, 351494 510924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
86;2;precip;precip;496.269104003906;FALSE;{"hru":[1849,1929,2006],"width":[0.0219762434680292,0.0331367492675781,0.0636407971620433],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351894 510924, 351894 510964, 351934 510964, 351934 510924, 351894 510924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
87;2;precip;precip;522.76416015625;FALSE;{"hru":[310,136,249,194,137,195],"width":[0.100598930294022,0.00818939208984375,0.0774002075195312,0.0234803127627283,0.032342529296875,0.0637999436620205],slope:[14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351454 510844, 351454 510884, 351494 510884, 351494 510844, 351454 510844));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
88;2;precip;precip;514.3681640625;FALSE;{"hru":[312,250,196],"width":[0.140645584484879,0.121833038330078,0.0460828921171082],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351614 510604, 351614 510644, 351654 510644, 351654 510604, 351614 510604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
89;2;precip;precip;515.3681640625;FALSE;{"hru":[196,138],"width":[0.0637605616467719,0.0883544921875],slope:[14.1421356237309,20]};1600;POLYGON ((351614 510524, 351614 510564, 351654 510564, 351654 510524, 351614 510524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
90;2;precip;precip;584.913940429688;FALSE;{"hru":[372,252,373,197,255,140,199],"width":[0.0656266217939614,0.088262939453125,0.0923686285867296,0.0603363037109375,0.0707872842305081,0.0420867919921875,0.0455158989934609],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((349774 510364, 349774 510404, 349814 510404, 349814 510364, 349774 510364));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
91;2;precip;precip;671.93798828125;FALSE;{"hru":[139,256,200,141],"width":[0.0256240844726562,0.045737085654446,0.0313522338867187,0.0191428962887752],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348694 510324, 348694 510364, 348734 510364, 348734 510324, 348694 510324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
92;2;precip;precip;495.222961425781;FALSE;{"hru":[1779,1629,1493,1705,142],"width":[0.071376396020254,0.0292167663574219,0.00462388017391197,0.0635482788085937,0.0401345893755899],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351334 510284, 351334 510324, 351374 510324, 351374 510284, 351334 510284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
93;2;precip;precip;710.457641601562;FALSE;{"hru":[143,202,259],"width":[0.0118534471101615,0.021807861328125,0.0244556919897069],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((347774 509924, 347774 509964, 347814 509964, 347814 509924, 347774 509924));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
94;2;precip;precip;467.849182128906;FALSE;{"hru":[3474,203,380,144,204],"width":[0.0117002348864547,0.0146919250488281,0.0180353445448665,0.010882568359375,0.00820764356153269],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((351094 509724, 351094 509764, 351134 509764, 351134 509724, 351094 509724));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
95;2;precip;precip;596.816711425781;FALSE;{"hru":[717,261,145,205,262,146],"width":[0.0586090703644611,0.0683792114257813,0.0429889762616205,0.0277130126953125,0.026476582799586,0.0127273559570313],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309,20]};1600;POLYGON ((350894 508004, 350894 508044, 350934 508044, 350934 508004, 350894 508004));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
96;2;precip;precip;661.781372070312;FALSE;{"hru":[263,207,147],"width":[0.0493872050403623,0.043304443359375,0.0193457406412884],slope:[14.1421356237309,20,14.1421356237309]};1600;POLYGON ((348814 507884, 348814 507924, 348854 507924, 348854 507884, 348814 507884));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
97;2;precip;precip;633.309753417969;FALSE;{"hru":[265,148,208,149],"width":[0.054084993927823,0.0596038818359375,0.0703923851187005,0.0150611931741074],slope:[14.1421356237309,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((350094 507804, 350094 507844, 350134 507844, 350134 507804, 350094 507804));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
98;2;precip;precip;629.6865234375;FALSE;{"hru":[268,210,150],"width":[0.0416154610448687,0.054718017578125,0.018060302734375],slope:[14.1421356237309,20,20]};1600;POLYGON ((349694 507324, 349694 507364, 349734 507364, 349734 507324, 349694 507324));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
99;3;precip;precip;440.259155273438;FALSE;{"hru":[151,780,836,154],"width":[0.0179630542703007,0.00113367309570265,0.00087233861173908,0.0361267949744708],slope:[14.1421356237309,20,14.1421356237309,14.1421356237309]};1600;POLYGON ((350814 513604, 350814 513644, 350854 513644, 350854 513604, 350814 513604));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
100;3;precip;precip;461.854949951172;FALSE;{"hru":[152,212,155,273,390],"width":[0.0241589781761902,0.0819404602050781,0.0182209255482297,0.110492706298828,0.149846949581862],slope:[14.1421356237309,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350534 513564, 350534 513604, 350574 513604, 350574 513564, 350534 513564));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
101;3;precip;precip;462.449127197266;FALSE;{"hru":[153,213,155,2042,274,330],"width":[0.0293800623347621,0.0429489135742187,0.0406227111816406,0.0744994437774325,0.0975563049316406,0.129451381520385],slope:[14.1421356237309,20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350454 513524, 350454 513564, 350494 513564, 350494 513524, 350454 513524));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
102;3;precip;precip;468.628784179688;FALSE;{"hru":[156,1730,1655,1584],"width":[0.07796630859375,0.12316050919417,0.110725402832031,0.0460888263933785],slope:[20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350294 513444, 350294 513484, 350334 513484, 350334 513444, 350294 513444));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
103;3;precip;precip;415.943389892578;FALSE;{"hru":[4004,4065,4375,4443,158,4707],"width":[0.0149808107046274,0.0266059875488281,0.0729403475573175,0.211977386474609,0.0859840393066406,0.286283513752091],slope:[14.1421356237309,20,14.1421356237309,20,20,14.1421356237309]};1600;POLYGON ((350934 513284, 350934 513324, 350974 513324, 350974 513284, 350934 513284));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
104;3;precip;precip;484.279571533203;FALSE;{"hru":[782,157,837,888,333],"width":[0.0191429138183594,0.0150962829589844,0.0514706754909104,0.0857131958007813,0.050512020133421],slope:[20,20,14.1421356237309,20,14.1421356237309]};1600;POLYGON ((350014 513244, 350014 513284, 350054 513284, 350054 513244, 350014 513244));mannings;{"n":0.3};spill;{"s_rz_max":0.1};tank;{"t_d":0.001};exp;{"t_0":0.001,"m":0.02};;;;;;
